machine_id,timestamp,sensor_1,sensor_2,sensor_3,sensor_4
M_001,2023-06-01,31.715,27.257,52.095,49.053
M_001,2023-06-02,33.344,27.495,54.261,49.224
M_001,2023-06-03,33.404,28.262,53.139,49.395
M_001,2023-06-04,33.818,27.578,51.864,48.671
M_001,2023-06-05,34.205,27.076,52.762,50.523
M_001,2023-06-06,33.958,27.467,50.836,50.454
M_001,2023-06-07,32.163,28.386,52.474,48.341
M_001,2023-06-08,32.72,25.352,51.816,48.847
M_001,2023-06-09,31.508,26.646,51.138,48.426
M_001,2023-06-10,32.197,24.771,50.166,47.662
M_001,2023-06-11,32.631,25.376,52.479,45.139
M_001,2023-06-12,30.84,25.525,49.705,45.416
M_001,2023-06-13,31.501,25.629,49.604,46.629
M_001,2023-06-14,30.331,23.341,48.54,46.156
M_001,2023-06-15,30.683,24.766,49.572,45.184
M_001,2023-06-16,30.389,25.139,48.78,44.363
M_001,2023-06-17,29.326,25.322,50.182,46.707
M_001,2023-06-18,30.531,23.3,48.795,47.106
M_001,2023-06-19,31.017,24.395,49.529,44.373
M_001,2023-06-20,29.884,23.7,49.552,46.538
M_001,2023-06-21,30.684,24.169,49.32,45.595
M_001,2023-06-22,30.364,25.703,48.905,44.838
M_001,2023-06-23,30.19,24.135,50.284,46.929
M_001,2023-06-24,32.044,26.736,51.638,46.596
M_001,2023-06-25,32.778,24.996,52.252,46.371
M_001,2023-06-26,32.089,26.406,49.775,48.076
M_001,2023-06-27,33.423,27.223,50.171,50.436
M_001,2023-06-28,34.132,30.421,51.28,49.785
M_001,2023-06-29,34.684,27.819,53.819,48.744
M_001,2023-06-30,33.802,24.896,53.074,48.082
M_001,2023-07-01,33.794,27.523,52.481,50.033
M_001,2023-07-02,34.455,29.357,54.212,49.319
M_001,2023-07-03,33.977,29.617,53.995,50.44
M_001,2023-07-04,33.428,29.007,52.992,50.677
M_001,2023-07-05,33.649,26.76,53.415,46.908
M_001,2023-07-06,33.257,27.169,51.461,48.483
M_001,2023-07-07,34.907,28.714,51.94,50.067
M_001,2023-07-08,32.277,26.345,52.705,49.163
M_001,2023-07-09,32.493,26.022,52.915,46.478
M_001,2023-07-10,31.951,26.982,52.854,48.177
M_001,2023-07-11,32.626,25.78,51.216,47.495
M_001,2023-07-12,30.171,26.757,51.232,47.807
M_001,2023-07-13,31.443,24.657,47.603,46.811
M_001,2023-07-14,32.193,26.31,50.429,46.281
M_001,2023-07-15,31.964,26.005,48.956,46.798
M_001,2023-07-16,30.183,25.463,47.922,44.741
M_001,2023-07-17,31.702,25.785,49.779,45.976
M_001,2023-07-18,28.264,24.785,49.612,45.365
M_001,2023-07-19,30.042,26.403,49.196,46.453
M_001,2023-07-20,31.71,24.139,49.632,47.5
M_001,2023-07-21,33.013,25.438,49.458,46.707
M_001,2023-07-22,31.76,27.107,49.022,46.481
M_001,2023-07-23,30.773,25.082,50.769,47.944
M_001,2023-07-24,31.65,27.276,51.914,49.479
M_001,2023-07-25,32.797,26.292,50.227,46.87
M_001,2023-07-26,34.405,25.844,52.875,47.531
M_001,2023-07-27,32.88,27.617,51.363,49.741
M_001,2023-07-28,35.752,27.485,52.009,49.02
M_001,2023-07-29,34.802,28.312,54.151,50.652
M_001,2023-07-30,33.333,29.244,54.542,49.268
M_001,2023-07-31,34.407,28.377,52.696,48.277
M_001,2023-08-01,33.471,29.081,54.816,49.431
M_001,2023-08-02,34.169,30.717,52.206,48.395
M_001,2023-08-03,33.908,28.278,51.491,49.853
M_001,2023-08-04,35.527,27.496,53.168,50.218
M_001,2023-08-05,34.261,28.734,53.044,48.776
M_001,2023-08-06,35.544,29.497,53.738,50.303
M_001,2023-08-07,32.12,28.826,52.853,47.403
M_001,2023-08-08,33.095,27.79,53.476,49.278
M_001,2023-08-09,32.041,28.805,51.452,47.894
M_001,2023-08-10,32.174,25.082,50.894,48.243
M_001,2023-08-11,31.73,26.74,49.754,47.219
M_001,2023-08-12,32.082,26.159,48.662,46.571
M_001,2023-08-13,33.144,25.178,49.985,46.624
M_001,2023-08-14,32.801,26.727,50.543,45.504
M_001,2023-08-15,31.434,25.847,48.878,45.448
M_001,2023-08-16,32.705,24.903,51.117,47.241
M_001,2023-08-17,31.419,25.668,48.113,46.462
M_001,2023-08-18,32.527,25.996,49.767,48.066
M_001,2023-08-19,31.107,24.877,49.948,47.303
M_001,2023-08-20,29.832,26.039,50.863,46.524
M_001,2023-08-21,32.979,26.718,52.516,46.366
M_001,2023-08-22,33.077,25.433,49.133,45.455
M_001,2023-08-23,33.194,27.044,50.679,46.127
M_001,2023-08-24,32.393,27.292,52.379,48.311
M_001,2023-08-25,33.763,27.339,53.763,47.737
M_001,2023-08-26,33.222,27.633,52.966,48.126
M_001,2023-08-27,34.43,28.664,52.103,49.869
M_001,2023-08-28,33.61,27.704,53.219,48.202
M_001,2023-08-29,32.73,29.612,54.426,49.652
M_001,2023-08-30,34.389,30.267,52.414,48.938
M_001,2023-08-31,35.863,29.369,54.723,48.26
M_001,2023-09-01,33.767,29.386,54.088,51.259
M_001,2023-09-02,35.267,29.461,53.206,51.928
M_001,2023-09-03,33.831,29.498,52.449,50.713
M_001,2023-09-04,33.663,29.648,53.315,51.689
M_001,2023-09-05,34.121,29.031,52.124,49.358
M_001,2023-09-06,34.157,26.728,51.136,49.895
M_001,2023-09-07,33.52,27.277,51.431,48.211
M_001,2023-09-08,33.374,27.911,49.672,49.919
M_001,2023-09-09,34.199,24.731,52.446,49.157
M_001,2023-09-10,32.472,25.379,51.99,47.475
M_001,2023-09-11,32.671,28.545,50.876,46.449
M_001,2023-09-12,31.487,25.238,50.759,46.261
M_001,2023-09-13,31.116,24.509,49.959,47.01
M_001,2023-09-14,28.746,25.895,49.887,45.91
M_001,2023-09-15,33.384,26.518,48.762,47.438
M_001,2023-09-16,32.612,25.704,50.231,46.95
M_001,2023-09-17,29.381,25.484,49.73,48.141
M_001,2023-09-18,31.982,25.555,50.061,47.916
M_001,2023-09-19,31.721,25.412,50.133,48.091
M_001,2023-09-20,32.725,26.477,50.922,46.913
M_001,2023-09-21,32.409,26.143,50.81,49.193
M_001,2023-09-22,31.934,26.527,50.26,46.785
M_001,2023-09-23,33.253,27.026,53.704,48.401
M_001,2023-09-24,35.157,29.04,52.161,51.222
M_001,2023-09-25,34.545,29.994,54.176,49.936
M_001,2023-09-26,35.402,29.479,52.009,49.952
M_001,2023-09-27,36.048,30.704,52.755,50.747
M_001,2023-09-28,35.382,29.317,54.089,50.693
M_001,2023-09-29,35.954,31.059,54.7,50.968
M_001,2023-09-30,37.376,30.826,53.922,49.539
M_001,2023-10-01,34.536,30.661,53.396,49.76
M_001,2023-10-02,34.691,28.965,54.802,50.536
M_001,2023-10-03,33.918,29.526,54.015,50.055
M_001,2023-10-04,36.212,28.84,54.667,50.898
M_001,2023-10-05,35.684,27.863,53.358,49.949
M_001,2023-10-06,32.985,29.717,52.092,49.042
M_001,2023-10-07,33.008,28.927,50.998,49.884
M_001,2023-10-08,34.662,28.359,52.833,49.622
M_001,2023-10-09,32.264,28.853,51.256,48.392
M_001,2023-10-10,32.495,27.524,50.792,48.139
M_001,2023-10-11,31.242,27.847,51.651,47.43
M_001,2023-10-12,31.71,27.028,49.974,47.549
M_001,2023-10-13,33.106,25.338,50.816,47.505
M_001,2023-10-14,31.69,25.487,51.504,46.434
M_001,2023-10-15,29.9,26.557,49.013,47.648
M_001,2023-10-16,33.059,26.558,51.297,48.988
M_001,2023-10-17,32.789,26.357,51.959,48.822
M_001,2023-10-18,33.773,25.716,49.153,46.695
M_001,2023-10-19,32.966,26.625,50.558,48.067
M_001,2023-10-20,31.114,26.93,52.205,48.378
M_001,2023-10-21,33.65,28.76,51.395,47.55
M_001,2023-10-22,34.558,28.743,52.429,48.452
M_001,2023-10-23,33.797,26.723,53.411,50.118
M_001,2023-10-24,32.912,29.295,53.13,48.446
M_001,2023-10-25,33.427,29.211,52.738,51.697
M_001,2023-10-26,35.96,29.685,54.032,51.582
M_001,2023-10-27,36.176,30.034,52.852,53.636
M_001,2023-10-28,34.484,29.479,52.435,51.37
M_001,2023-10-29,35.92,30.739,52.532,52.126
M_001,2023-10-30,35.061,29.923,55.302,51.373
M_001,2023-10-31,36.212,30.883,54.811,50.783
M_001,2023-11-01,35.638,30.221,53.412,52.045
M_001,2023-11-02,35.935,29.926,55.341,50.771
M_001,2023-11-03,35.23,29.132,54.258,50.965
M_001,2023-11-04,34.448,29.14,52.957,49.653
M_001,2023-11-05,33.034,28.737,51.564,49.545
M_001,2023-11-06,33.765,29.634,51.865,48.861
M_001,2023-11-07,33.592,27.598,53.845,48.08
M_001,2023-11-08,33.191,28.106,52.953,48.434
M_001,2023-11-09,31.266,27.238,53.039,48.711
M_001,2023-11-10,33.07,25.975,50.171,48.096
M_001,2023-11-11,31.109,27.521,50.191,47.755
M_001,2023-11-12,30.415,26.112,49.618,45.223
M_001,2023-11-13,32.685,27.988,51.775,48.069
M_001,2023-11-14,31.654,27.078,51.794,47.449
M_001,2023-11-15,30.895,25.785,52.285,47.249
M_001,2023-11-16,28.854,24.914,50.257,48.459
M_001,2023-11-17,32.087,27.619,50.337,45.64
M_001,2023-11-18,32.127,27.167,51.382,46.607
M_001,2023-11-19,32.59,29.83,50.21,48.846
M_001,2023-11-20,31.218,28.383,50.925,48.961
M_001,2023-11-21,32.433,28.219,51.318,48.253
M_001,2023-11-22,34.594,27.926,53.035,49.205
M_001,2023-11-23,34.647,29.229,52.732,48.828
M_001,2023-11-24,34.457,30.388,53.608,49.388
M_001,2023-11-25,35.765,30.036,54.385,49.63
M_001,2023-11-26,35.003,29.213,53.827,51.469
M_001,2023-11-27,36.24,30.523,55.8,51.876
M_001,2023-11-28,35.983,29.146,53.913,51.108
M_001,2023-11-29,37.053,30.401,54.07,50.735
M_001,2023-11-30,36.166,31.33,56.329,51.274
M_001,2023-12-01,36.116,29.151,56.602,50.004
M_001,2023-12-02,37.174,29.842,53.906,50.137
M_001,2023-12-03,38.179,30.194,54.292,51.9
M_001,2023-12-04,34.819,29.676,54.029,50.202
M_001,2023-12-05,36.319,29.105,52.069,50.062
M_001,2023-12-06,34.983,28.045,52.422,49.432
M_001,2023-12-07,35.551,28.047,54.261,48.959
M_001,2023-12-08,34.251,27.684,53.182,48.052
M_001,2023-12-09,34.283,27.858,51.403,48.618
M_001,2023-12-10,34.724,27.532,50.99,47.23
M_001,2023-12-11,33.397,27.291,52.089,46.673
M_001,2023-12-12,31.485,28.008,51.491,48.435
M_001,2023-12-13,31.536,25.722,51.993,48.782
M_001,2023-12-14,31.336,25.349,50.818,46.869
M_001,2023-12-15,31.616,25.389,50.47,46.525
M_001,2023-12-16,31.439,27.037,50.982,48.264
M_001,2023-12-17,31.068,26.931,53.295,47.589
M_001,2023-12-18,33.799,27.994,52.342,48.385
M_001,2023-12-19,33.863,28.2,52.435,47.424
M_001,2023-12-20,31.963,26.321,51.903,49.509
M_001,2023-12-21,32.976,29.208,52.08,48.832
M_001,2023-12-22,33.672,26.827,53.24,51.465
M_001,2023-12-23,34.873,27.289,54.218,48.555
M_001,2023-12-24,34.136,29.311,53.97,49.581
M_001,2023-12-25,35.442,30.639,55.074,52.215
M_001,2023-12-26,37.951,31.056,54.327,52.145
M_001,2023-12-27,36.766,31.01,54.979,50.632
M_001,2023-12-28,35.453,30.588,55.133,51.046
M_001,2023-12-29,37.004,32.865,53.338,52.407
M_001,2023-12-30,36.526,31.247,54.664,51.69
M_001,2023-12-31,36.646,30.42,53.499,51.527
M_002,2022-01-01,36.255,27.257,38.483,30.258
M_002,2022-01-02,37.772,27.38,37.691,30.355
M_002,2022-01-03,40.496,28.364,37.616,30.318
M_002,2022-01-04,40.123,29.267,37.756,29.76
M_002,2022-01-05,40.375,28.944,39.21,34.279
M_002,2022-01-06,40.198,28.877,37.987,32.269
M_002,2022-01-07,40.57,29.629,41.043,33.266
M_002,2022-01-08,40.376,28.971,39.688,31.961
M_002,2022-01-09,40.706,30.18,39.219,32.253
M_002,2022-01-10,38.268,30.764,39.767,33.238
M_002,2022-01-11,38.737,30.845,38.743,32.367
M_002,2022-01-12,38.998,27.447,40.134,33.711
M_002,2022-01-13,39.606,28.258,38.304,31.779
M_002,2022-01-14,38.224,28.298,38.487,32.799
M_002,2022-01-15,39.055,26.631,38.304,31.142
M_002,2022-01-16,40.01,29.236,39.014,30.435
M_002,2022-01-17,40.228,27.756,38.775,30.093
M_002,2022-01-18,37.557,27.296,36.917,31.468
M_002,2022-01-19,37.276,27.84,37.15,29.652
M_002,2022-01-20,37.867,25.906,38.472,26.905
M_002,2022-01-21,37.654,24.383,35.665,29.253
M_002,2022-01-22,38.333,25.3,37.044,28.004
M_002,2022-01-23,38.1,25.446,35.737,28.774
M_002,2022-01-24,38.051,27.023,36.122,27.974
M_002,2022-01-25,36.155,25.008,33.532,30.488
M_002,2022-01-26,36.727,25.883,37.461,28.936
M_002,2022-01-27,36.475,26.257,35.092,30.017
M_002,2022-01-28,37.267,26.3,35.957,29.892
M_002,2022-01-29,38.101,26.664,36.568,30.293
M_002,2022-01-30,38.247,27.627,36.663,31.792
M_002,2022-01-31,38.957,27.523,38.115,31.143
M_002,2022-02-01,37.557,28.798,37.181,32.582
M_002,2022-02-02,39.461,29.65,37.983,32.13
M_002,2022-02-03,41.29,28.978,38.399,33.092
M_002,2022-02-04,41.041,29.023,37.33,32.153
M_002,2022-02-05,41.343,29.057,39.565,32.366
M_002,2022-02-06,38.918,29.342,40.434,30.838
M_002,2022-02-07,41.204,28.933,40.471,34.024
M_002,2022-02-08,40.795,29.964,39.07,31.979
M_002,2022-02-09,42.593,29.196,41.372,32.392
M_002,2022-02-10,41.265,28.768,40.173,32.771
M_002,2022-02-11,40.196,30.285,38.949,31.437
M_002,2022-02-12,40.974,28.233,39.639,33.543
M_002,2022-02-13,39.489,30.214,39.257,31.526
M_002,2022-02-14,40.883,27.507,38.015,31.633
M_002,2022-02-15,39.686,29.363,39.044,31.662
M_002,2022-02-16,38.4,26.02,36.275,32.804
M_002,2022-02-17,36.461,26.679,38.351,30.864
M_002,2022-02-18,38.877,27.659,38.329,30.602
M_002,2022-02-19,38.317,26.096,37.15,29.614
M_002,2022-02-20,36.969,27.484,37.234,31.468
M_002,2022-02-21,38.89,27.351,34.456,31.452
M_002,2022-02-22,38.113,25.596,36.834,28.515
M_002,2022-02-23,37.828,25.06,35.311,30.277
M_002,2022-02-24,38.384,26.803,35.935,27.553
M_002,2022-02-25,37.287,27.196,36.089,29.83
M_002,2022-02-26,37.571,26.601,36.742,29.841
M_002,2022-02-27,39.525,25.042,36.446,29.569
M_002,2022-02-28,38.678,27.702,38.991,32.767
M_002,2022-03-01,38.098,28.038,37.977,30.43
M_002,2022-03-02,39.93,28.229,37.144,31.379
M_002,2022-03-03,38.734,29.935,40.543,32.334
M_002,2022-03-04,40.256,29.463,40.236,33.662
M_002,2022-03-05,40.406,29.94,40.084,31.741
M_002,2022-03-06,42.059,31.748,40.921,31.958
M_002,2022-03-07,39.137,30.982,39.257,33.751
M_002,2022-03-08,42.827,29.802,39.824,33.926
M_002,2022-03-09,40.096,29.802,40.328,33.45
M_002,2022-03-10,42.017,33.341,40.417,32.924
M_002,2022-03-11,42.754,28.914,38.857,33.098
M_002,2022-03-12,40.898,29.728,40.059,33.813
M_002,2022-03-13,42.019,30.207,39.297,34.321
M_002,2022-03-14,39.836,28.188,40.769,34.153
M_002,2022-03-15,39.514,29.074,38.299,32.99
M_002,2022-03-16,41.655,29.793,39.869,33.1
M_002,2022-03-17,39.522,29.772,39.177,33.319
M_002,2022-03-18,38.661,26.55,39.076,31.828
M_002,2022-03-19,38.442,27.665,40.203,30.453
M_002,2022-03-20,37.537,27.643,38.481,33.026
M_002,2022-03-21,38.752,25.991,38.975,30.432
M_002,2022-03-22,37.026,25.951,37.61,30.46
M_002,2022-03-23,38.053,28.161,35.816,31.432
M_002,2022-03-24,37.117,28.967,37.145,29.073
M_002,2022-03-25,35.625,27.626,36.186,29.852
M_002,2022-03-26,38.519,27.929,37.886,28.935
M_002,2022-03-27,39.363,26.525,34.591,29.116
M_002,2022-03-28,38.416,26.385,37.019,30.893
M_002,2022-03-29,38.342,27.195,36.182,30.902
M_002,2022-03-30,36.835,27.38,36.882,31.018
M_002,2022-03-31,39.099,29.439,39.805,30.552
M_002,2022-04-01,41.736,28.13,38.825,32.611
M_002,2022-04-02,42.618,28.798,37.286,34.021
M_002,2022-04-03,39.752,29.391,38.378,32.584
M_002,2022-04-04,40.122,30.805,39.953,32.638
M_002,2022-04-05,42.284,30.709,38.352,34.565
M_002,2022-04-06,41.733,32.106,40.582,33.114
M_002,2022-04-07,41.529,31.704,39.872,33.65
M_002,2022-04-08,41.613,29.852,39.988,34.364
M_002,2022-04-09,43.052,31.333,40.713,33.375
M_002,2022-04-10,42.872,31.377,39.98,35.033
M_002,2022-04-11,42.181,29.975,40.43,33.486
M_002,2022-04-12,44.024,31.089,40.487,34.221
M_002,2022-04-13,42.474,30.178,39.415,34.296
M_002,2022-04-14,40.572,28.844,38.393,34.634
M_002,2022-04-15,40.496,28.941,39.04,33.529
M_002,2022-04-16,39.67,27.681,39.199,33.529
M_002,2022-04-17,40.704,28.169,39.741,32.132
M_002,2022-04-18,40.42,28.92,36.567,33.283
M_002,2022-04-19,38.884,28.575,36.398,31.694
M_002,2022-04-20,39.639,29.638,38.846,31.447
M_002,2022-04-21,36.76,27.604,36.622,30.897
M_002,2022-04-22,36.933,27.106,36.542,29.958
M_002,2022-04-23,37.539,27.108,37.273,27.936
M_002,2022-04-24,35.715,26.92,36.804,30.638
M_002,2022-04-25,37.466,27.37,37.23,29.816
M_002,2022-04-26,39.392,27.722,37.835,30.804
M_002,2022-04-27,40.742,28.402,37.061,31.817
M_002,2022-04-28,37.327,28.25,38.193,31.452
M_002,2022-04-29,39.007,27.495,37.462,31.8
M_002,2022-04-30,38.64,30.69,36.022,31.787
M_002,2022-05-01,40.294,29.858,38.178,33.675
M_002,2022-05-02,39.221,29.215,40.145,34.012
M_002,2022-05-03,39.623,32.838,39.039,32.072
M_002,2022-05-04,41.906,30.222,39.817,34.356
M_002,2022-05-05,40.202,29.194,40.041,35.164
M_002,2022-05-06,41.435,32.755,42.1,34.63
M_002,2022-05-07,42.514,31.623,41.244,34.165
M_002,2022-05-08,42.026,30.373,38.976,35.737
M_002,2022-05-09,42.448,31.463,41.599,33.819
M_002,2022-05-10,41.217,31.101,42.496,33.407
M_002,2022-05-11,39.436,30.708,42.116,32.688
M_002,2022-05-12,40.652,31.262,43.312,32.831
M_002,2022-05-13,40.139,31.041,41.65,33.269
M_002,2022-05-14,39.567,30.789,40.713,35.324
M_002,2022-05-15,41.463,30.8,39.453,35.604
M_002,2022-05-16,40.006,28.959,41.124,31.287
M_002,2022-05-17,38.156,29.29,38.911,32.133
M_002,2022-05-18,40.614,27.879,38.594,31.617
M_002,2022-05-19,38.382,28.378,39.035,33.751
M_002,2022-05-20,39.556,25.633,37.849,31.384
M_002,2022-05-21,39.682,28.097,38.909,31.495
M_002,2022-05-22,40.149,27.319,37.645,31.774
M_002,2022-05-23,37.946,26.895,36.799,30.126
M_002,2022-05-24,39.056,25.865,35.887,32.753
M_002,2022-05-25,37.91,28.001,36.055,31.086
M_002,2022-05-26,38.101,26.423,39.066,32.359
M_002,2022-05-27,38.973,29.246,39.893,32.191
M_002,2022-05-28,39.885,28.771,38.965,31.399
M_002,2022-05-29,39.506,29.4,38.218,31.774
M_002,2022-05-30,40.195,30.512,37.972,33.311
M_002,2022-05-31,41.417,30.578,38.728,31.29
M_002,2022-06-01,41.615,30.41,40.97,32.712
M_002,2022-06-02,42.228,31.689,40.283,34.242
M_002,2022-06-03,42.227,30.19,41.286,35.824
M_002,2022-06-04,42.192,29.876,40.393,32.748
M_002,2022-06-05,43.721,32.361,40.839,33.37
M_002,2022-06-06,41.782,31.144,41.635,35.048
M_002,2022-06-07,44.059,31.191,40.119,33.917
M_002,2022-06-08,42.709,31.17,41.35,34.635
M_002,2022-06-09,43.65,31.239,41.192,35.734
M_002,2022-06-10,41.939,32.094,41.746,35.003
M_002,2022-06-11,41.139,32.67,43.404,34.639
M_002,2022-06-12,40.931,31.173,41.877,33.719
M_002,2022-06-13,41.501,31.137,41.743,34.762
M_002,2022-06-14,42.064,29.987,40.559,32.882
M_002,2022-06-15,41.691,31.164,40.309,32.835
M_002,2022-06-16,40.241,31.418,39.004,33.852
M_002,2022-06-17,40.401,28.894,37.627,32.63
M_002,2022-06-18,39.805,30.687,37.764,34.366
M_002,2022-06-19,39.797,28.963,37.735,32.09
M_002,2022-06-20,39.66,29.291,37.119,32.951
M_002,2022-06-21,39.393,28.807,37.721,30.461
M_002,2022-06-22,39.032,28.314,36.484,32.11
M_002,2022-06-23,39.971,27.411,36.862,31.028
M_002,2022-06-24,39.1,27.978,37.925,31.655
M_002,2022-06-25,37.892,27.174,35.448,32.56
M_002,2022-06-26,39.536,29.736,37.293,31.903
M_002,2022-06-27,40.061,28.451,37.203,33.95
M_002,2022-06-28,41.623,29.008,39.643,32.096
M_002,2022-06-29,39.64,31.63,37.89,32.707
M_002,2022-06-30,41.151,31.884,40.873,31.751
M_002,2022-07-01,41.494,30.685,40.178,34.474
M_002,2022-07-02,40.5,30.667,41.298,34.946
M_002,2022-07-03,42.435,31.164,41.076,35.384
M_002,2022-07-04,42.645,30.736,40.288,33.479
M_002,2022-07-05,44.327,32.846,41.675,34.775
M_002,2022-07-06,42.483,33.317,43.871,34.808
M_002,2022-07-07,44.297,32.353,41.856,37.02
M_002,2022-07-08,43.163,32.636,42.331,33.905
M_002,2022-07-09,43.389,31.705,40.589,34.941
M_002,2022-07-10,42.42,33.142,40.791,34.513
M_002,2022-07-11,42.95,30.555,40.965,33.407
M_002,2022-07-12,43.338,31.284,41.312,35.692
M_002,2022-07-13,41.349,30.926,39.924,33.37
M_002,2022-07-14,40.767,30.362,40.213,34.334
M_002,2022-07-15,40.396,30.773,40.682,33.176
M_002,2022-07-16,40.081,30.137,39.593,33.463
M_002,2022-07-17,42.073,29.738,38.773,31.969
M_002,2022-07-18,39.303,27.859,39.998,30.279
M_002,2022-07-19,40.348,28.158,38.257,31.319
M_002,2022-07-20,41.074,28.811,39.329,33.286
M_002,2022-07-21,39.636,27.444,38.162,31.088
M_002,2022-07-22,38.897,28.473,38.176,32.17
M_002,2022-07-23,39.973,28.448,38.729,31.223
M_002,2022-07-24,40.832,28.118,39.624,30.398
M_002,2022-07-25,39.321,28.538,38.891,32.921
M_002,2022-07-26,38.713,28.021,37.47,33.64
M_002,2022-07-27,40.585,28.37,38.755,33.827
M_002,2022-07-28,40.386,29.494,38.793,31.997
M_002,2022-07-29,42.26,31.917,39.002,34.839
M_002,2022-07-30,41.02,31.208,41.828,33.72
M_002,2022-07-31,41.61,31.906,39.738,35.442
M_002,2022-08-01,42.493,30.939,40.656,33.324
M_002,2022-08-02,42.191,31.63,40.576,35.039
M_002,2022-08-03,43.526,32.006,42.625,34.603
M_002,2022-08-04,44.316,32.602,43.768,38.084
M_002,2022-08-05,43.028,32.235,42.161,36.451
M_002,2022-08-06,44.925,32.113,42.891,35.821
M_002,2022-08-07,44.232,34.29,42.284,34.301
M_002,2022-08-08,44.286,31.876,42.309,36.686
M_002,2022-08-09,43.684,32.452,41.721,32.844
M_002,2022-08-10,43.854,32.069,43.579,35.911
M_002,2022-08-11,42.318,33.093,42.921,34.998
M_002,2022-08-12,43.706,31.123,41.582,35.441
M_002,2022-08-13,42.914,31.917,40.706,35.58
M_002,2022-08-14,41.604,30.326,40.084,36.025
M_002,2022-08-15,40.585,31.785,39.101,34.172
M_002,2022-08-16,41.241,31.732,39.199,32.371
M_002,2022-08-17,40.48,31.428,38.622,30.365
M_002,2022-08-18,40.36,30.417,38.197,33.506
M_002,2022-08-19,39.034,29.09,39.732,31.239
M_002,2022-08-20,40.096,30.296,39.298,31.551
M_002,2022-08-21,41.361,29.667,36.891,33.063
M_002,2022-08-22,39.285,29.22,39.775,31.664
M_002,2022-08-23,38.313,30.631,40.033,32.228
M_002,2022-08-24,40.997,28.94,39.15,32.356
M_002,2022-08-25,40.075,29.93,38.105,32.509
M_002,2022-08-26,41.043,31.734,38.471,33.607
M_002,2022-08-27,41.736,28.396,40.426,34.343
M_002,2022-08-28,42.107,30.601,40.761,34.045
M_002,2022-08-29,40.259,31.309,40.491,33.601
M_002,2022-08-30,44.864,32.798,40.139,35.083
M_002,2022-08-31,44.25,30.462,41.778,35.273
M_002,2022-09-01,41.894,32.715,43.194,37.034
M_002,2022-09-02,43.244,35.162,40.346,36.207
M_002,2022-09-03,42.342,33.011,42.142,36.618
M_002,2022-09-04,43.812,32.28,42.089,38.229
M_002,2022-09-05,44.484,31.505,43.501,36.203
M_002,2022-09-06,44.06,34.042,44.148,35.554
M_002,2022-09-07,43.953,32.604,43.49,36.108
M_002,2022-09-08,43.857,32.724,42.632,37.89
M_002,2022-09-09,45.988,33.14,42.407,34.358
M_002,2022-09-10,42.54,32.341,41.496,35.048
M_002,2022-09-11,44.529,32.149,41.981,34.636
M_002,2022-09-12,43.748,31.524,40.959,33.347
M_002,2022-09-13,42.108,30.784,42.764,36.37
M_002,2022-09-14,40.533,29.813,40.402,33.309
M_002,2022-09-15,41.603,30.225,40.576,34.758
M_002,2022-09-16,39.974,31.2,39.219,35.543
M_002,2022-09-17,42.363,29.795,38.688,31.944
M_002,2022-09-18,41.384,29.647,40.347,35.072
M_002,2022-09-19,39.585,28.292,39.458,33.857
M_002,2022-09-20,39.343,29.484,40.563,31.007
M_002,2022-09-21,40.533,28.924,39.332,33.365
M_002,2022-09-22,40.62,28.556,38.808,34.183
M_002,2022-09-23,40.913,30.591,39.744,33.751
M_002,2022-09-24,40.449,29.244,40.518,34.329
M_002,2022-09-25,40.256,29.761,39.917,35.147
M_002,2022-09-26,42.11,29.39,40.364,33.658
M_002,2022-09-27,40.786,31.021,40.579,33.955
M_002,2022-09-28,41.983,33.028,40.936,34.797
M_002,2022-09-29,42.762,31.482,41.81,35.243
M_002,2022-09-30,43.313,31.54,41.936,36.35
M_002,2022-10-01,43.43,32.938,42.686,36.384
M_002,2022-10-02,44.494,32.927,41.934,35.073
M_002,2022-10-03,45.213,34.132,43.755,37.364
M_002,2022-10-04,44.219,32.922,42.31,35.648
M_002,2022-10-05,45.694,33.155,44.447,36.652
M_002,2022-10-06,43.82,32.569,42.818,38.272
